caption_id,app_id,screenshot,caption
com.ignapps.com_screenshot_1,com.ignapps.com,https://play-lh.googleusercontent.com/vgVNHW_6xfnqxYAdr29jFUJIN1IR9hgBh3_-WovcV51Jp9i0xpQnW3Jp-B5PhY87LSdGS1UiGlx_we3HrKFZNA,"Explore international events, find events in Kuala Lumpur, Bangkok, Seoul, and beyond."
com.ignapps.com_screenshot_2,com.ignapps.com,https://play-lh.googleusercontent.com/mM2Aj6rwvVtUQkDUD-YJx754zjujkUMZb6vAsLTnR2iEGvzyo2TmHNr0z0C-9ThHtMNo69yKJlqCVEKFmI7SoQ,"This mobile app provides a comprehensive platform for event details, speaker information, and preparation, with a focus on educational tools like quizzes, progress indicators, and audio practice."
com.humanprogram.primer_screenshot_0,com.humanprogram.primer,https://play-lh.googleusercontent.com/dRB0oF1QzcMlHekHjNSm2Xeqdq_Il06DTwcr_sNoMBevbWxmcF2PvZgvXdOL6t7zUFOW0C34HJs8U9Jl9ye3Bg,"""Human Program: Virtual School for Self-Paced Learning, Offers Quiz Types, Exercises, Progress Indicators, Learning Modules, Audio Practice, and Streak Tracking."""
com.humanprogram.primer_screenshot_1,com.humanprogram.primer,https://play-lh.googleusercontent.com/XBi5XqcableP4O8OjPiYGTQIeBAlPpOXX7t6G17FYIvRIFq_SvCShcNv7QvD3BjvWYURQnYgv393caBwgrbrMg,Personalized quizzes for math learning
com.humanprogram.primer_screenshot_2,com.humanprogram.primer,https://play-lh.googleusercontent.com/rlEH3cG1K-D7By9LBVJyw1R___-vh9Glig2D9wFI2bzmW5ae1oc9d8wXIC9U7GaW20cblB4skjWxtv3hvLluYA,"This mobile app offers a vast collection of educational topics, including quizzes, exercises, progress indicators, learning modules, audio practice, and streak tracking."
air.com.littlebigplay.games.premium.prepositionstest_screenshot_0,air.com.littlebigplay.games.premium.prepositionstest,https://play-lh.googleusercontent.com/pzh91qLCopZ0P7onhlmmUw52vtVKBVX2eH3UF4BlBjRPvTlukt54QITlQSNq1EM2x018N6cPBH_n9g5zoYIk,Test and train English prepositions with interactive quizzes and exercises.
air.com.littlebigplay.games.premium.prepositionstest_screenshot_1,air.com.littlebigplay.games.premium.prepositionstest,https://play-lh.googleusercontent.com/PoZ3Mz_rIIYAjN7fjbzf33WFm8k9WOlFnmwOrgd1YthOXiC-BQCHlc35T_8ZJsCCNBlQqSDq9nhuez9JxzmR,"""Learn vocabulary with interactive quizzes and flashcards, anytime, anywhere!"""
air.com.littlebigplay.games.premium.prepositionstest_screenshot_2,air.com.littlebigplay.games.premium.prepositionstest,https://play-lh.googleusercontent.com/jPtorxFtDKwsz21lpLuLk6jwBxBxMMRQj8wlAlfDS4806w3jMdZP0bAPGspTM1PPzHVZ4ksuOFuDcOQwj4BfIQ,"Educational game with 15 rounds, time attack, and practice modes."
financial.accounting.app_screenshot_0,financial.accounting.app,https://play-lh.googleusercontent.com/7LRL7u8zED_jr6VpyTpxYWHcbv5Ljmh7-5yHAUtByyd60S2cFU7qV42edT7g9FukWHZZ6gEqlFT6mOL_Su-ouA,"MasterNow introduces a comprehensive financial accounting learning app with interactive modules, quizzes, and progress tracking."
financial.accounting.app_screenshot_1,financial.accounting.app,https://play-lh.googleusercontent.com/5-E8A3giGMlP8vSRPNw5fDlWMwtr6UQKSf8_69IElkXZu0irT1X29BTxy4Qyjej_N5PvhVy8Hb5c9oLHCrsGbEI,"This mobile app offers easy learning through quizzes, exercises, and progress indicators for accounting concepts."
financial.accounting.app_screenshot_2,financial.accounting.app,https://play-lh.googleusercontent.com/Qtz06LmZJyn5Ost1ypDr8tFb99_MU9IWRhzyU-_5y9tKa-74-XYI83Fm3Kc6HEebnOhnnngn0aPyLk3jj5Kxsg,"Interactive quizzes and exercises on accounting information, with progress indicators and learning modules."
id.paprikastudio.protoeflstructure_screenshot_0,id.paprikastudio.protoeflstructure,https://play-lh.googleusercontent.com/a07OOU9p3-6EqenqnFK2k6D2WHHx9Y9Wu9j97RJcRr_naDFjV3PMM_R5XVvMrORtU_g,TOEFL Preparation app for quick and effective exam preparation
id.paprikastudio.protoeflstructure_screenshot_1,id.paprikastudio.protoeflstructure,https://play-lh.googleusercontent.com/QQ-Vwug_Zt8NL4X8pZnHu08YcdrGpnyHSG7PTy-8FaAMyT8fwKsZiSBs54JUM0juaT0,"This mobile app offers comprehensive TOEFL preparation materials, including quizzes, exercises, and progress indicators, designed to enhance learning and practice."
id.paprikastudio.protoeflstructure_screenshot_2,id.paprikastudio.protoeflstructure,https://play-lh.googleusercontent.com/qrShAgyOKHwswjWlC9Bm_UXsp3nQvs1sezUlBtB8wR-6HsF4hLTEC3h0B_ws2rDA2So,"TOEFL Preparation app provides verb phrases with complement-ing form, aiding in language comprehension."
org.redidea.dict_screenshot_0,org.redidea.dict,https://play-lh.googleusercontent.com/jq7MfOOcOaS0n3wZnAjYN-33FsIs2cAgFykGL_ZcRFAHg-URjK72gHgpNLLn5DbIiQ,"VoiceTube Dictionary offers comprehensive AI extended learning technology, exclusive video example learning mode, and a fast and easy learning experience."
org.redidea.dict_screenshot_1,org.redidea.dict,https://play-lh.googleusercontent.com/BqewZpQ7OlyyLjbeg7N5vfL_kGZxh6T6hINjF6kjGJWJXjdPbuk5aoA_Uz5fRLu0SieP,Increase vocabulary with daily word of the day and video examples
org.redidea.dict_screenshot_2,org.redidea.dict,https://play-lh.googleusercontent.com/72n2iopomhoVFhh166BPEHmVyfqfEPPwRsT6xqpgNfWKs8QpIFKBYHCA6nXNNaCwQw,"Dual Accents offers offline pronunciation playback with authentic British and American accents, along with phonetic transcripts and video tutorials."
com.takumi.school_screenshot_0,com.takumi.school,https://play-lh.googleusercontent.com/G_ZgdEpo-LPDqMSgFWUUy4lnorId35kp0z-FORSRYYfNBS6q5f0DYvqECigxFy0_C-E,"""Ready to start learning? Sign up with your email or sign in to start learning anywhere you are."""
com.takumi.school_screenshot_1,com.takumi.school,https://play-lh.googleusercontent.com/inKefjXH1ZnQ8-_du40Taj6iemis_HKUNu-oXOpeZcyypD0xXotWqB1U5tqjakGxtTY,Sign in with email or sign up for a new account.
com.takumi.school_screenshot_2,com.takumi.school,https://play-lh.googleusercontent.com/dXPwquZoGVA4XOnn5XJ6Hy50l9ou_0UCPEZsM3n-8_8u46_DuLpzB8ZNOkUlNI_PCw,"""App offers no relevant courses for learning Japanese."""
com.bananas.dreambox_screenshot_0,com.bananas.dreambox,https://play-lh.googleusercontent.com/SPuFHDs31hbSIRwSDiRvbv_zwgQMLqQWgS8djEmlwhZ5nJzj8huD1_NTVTUA40VIfQ,Create and listen to personalized audio stories for bedtime.
com.bananas.dreambox_screenshot_1,com.bananas.dreambox,https://play-lh.googleusercontent.com/ptHnJ7yXI8fB-EzTUa4jello-Lu3NXKDOut8MSeakhPVkdwSoQm58wpHBSm30n48dgA,"""Discover millions of educational stories in your pocket, with quizzes, exercises, and progress tracking."""
com.bananas.dreambox_screenshot_2,com.bananas.dreambox,https://play-lh.googleusercontent.com/-4CZhYrlt9Ic30KTFzypwA_v33fygnwHW7SYg2M2iM-yamsLzwLH5bFHtV_RZDxSeQ,"""Discover your child's hero in a fun, educational adventure."""
com.knudge.gre_screenshot_0,com.knudge.gre,https://play-lh.googleusercontent.com/PNqCG5HkVs5QqDti3Un_xOoNXyiWhOHVCRqC-O9lHLL7f2uX8QVXclPhulhg83naHiTc,"This app offers a variety of tools for GRE Verbal preparation, including text completion, sentence equivalence, and vocabulary builder exercises."
com.knudge.gre_screenshot_1,com.knudge.gre,https://play-lh.googleusercontent.com/tuggBH1hEoxO-9HJ3goHrRs1KYnLtSuU1B1sT25u4XYDJbxqQ65L-ujX8ClBbdaSE0g,"This mobile app offers quizzes for vocabulary, text completion, sentence equivalence, and reading comprehension, with progress indicators and learning modules."
com.knudge.gre_screenshot_2,com.knudge.gre,https://play-lh.googleusercontent.com/e-t7UtK4OjzkGzdz1EwjrZLxrsTpUO-5_X19LWGJtaxluAaUBNNq8MsUqK1PuHDdUw,"This mobile app provides high-frequency GRE vocabulary exercises, including sets 4 and 5, with progress indicators and streak tracking."
com.home.lsat_screenshot_0,com.home.lsat,https://play-lh.googleusercontent.com/-xs2u7eYk0G7Jg-RB_2rs-DAsocodEgzTzny7bKQppktbDmjCPfK5CLelH-yFYSOOSWswwGUh5nF176sHaxq35o,"""Easy Prep, Easy to Pass: Pass Your LSAT Exam with Comprehensive Study Tools"""
com.home.lsat_screenshot_1,com.home.lsat,https://play-lh.googleusercontent.com/tSYV9DapUnidVfG0hL8dZgzoz9fmfUtfJQslDvQzoJTq_3tZALRRNnUrZ1tUVWPihj0JGoPjgqFz4fAGzBZbdw,"This app offers LSAT practice tests, customizable exams, and over 800 questions."
com.home.lsat_screenshot_2,com.home.lsat,https://play-lh.googleusercontent.com/49GNTtWG09DS4Pvt-SzDcu_abTYDbGlLJG-47HpSaVkwish0w67eGqG6ItH6fyqV8cEEXYiKiGfg-91kE1PeDA,Educational app allows users to choose exam-specific topics for personalized learning.
com.kharty.kharty_screenshot_0,com.kharty.kharty,https://play-lh.googleusercontent.com/vSzz6XDnQg34ereI_VP_uzsejK85AWeuQUlzO5y2DM-fieBqf0MJH-0xvV6p76Vxo1-M,"Interactive images for learning, quiz types, exercises, progress indicators, learning modules, audio practice, streak tracking."
com.kharty.kharty_screenshot_1,com.kharty.kharty,https://play-lh.googleusercontent.com/x35GJ-YTxlYHSQUfAZrHgKAecMrke_qkTDUncFovBF7QO8D-H3rAaETKutXInI5MG5E,"Knarty app offers educational quizzes, exercises, and progress tracking for various subjects, including geography, science, and more."
com.kharty.kharty_screenshot_2,com.kharty.kharty,https://play-lh.googleusercontent.com/mZFuDhK0ykFrzVlHwFYp0xJJeq6cL7FwQIA-TCAOWMByWWcll6yA6z7oDyTuvPCzr3N5,"Explore unlimited subjects, search, quiz types, exercises, progress indicators, learning modules, audio practice, streak tracking."
com.deepstash_screenshot_0,com.deepstash,https://play-lh.googleusercontent.com/-xiY5k_HXgn1Qhb0xz7voB7_-d4yR5XjMJFxGDx9F7DbL3O_KXb7ppsQ9bZQ9u1EkBJ535QvVuWgoqNcDj5ra7s,TikTok for smart people: 10 million+ curious minds trust this app for educational tools.
com.deepstash_screenshot_1,com.deepstash,https://play-lh.googleusercontent.com/MumdLnVnNXzdTqNiRDBipBT60QRve7qZxQXyO0vos4SBlcSswy5W1SFJ_kvCwZoqL7v5Tk8KcmCy-L6O-4IdhA,"""Learn with microlearning tools: quizzes, exercises, progress tracking, audio practice, streak tracking."""
com.deepstash_screenshot_2,com.deepstash,https://play-lh.googleusercontent.com/t_ev_4Kohu0Uro9TKeeaZ8UswXiF1qcm8Mp24vZanixsbtWKtlmpyS-BNSMe4aF_1BLDE3HucdWGMwV3CvU3iQ,"Aha Moment app offers insights from books and other resources, with a focus on mental health and self-improvement."
com.keepprep.comptia_screenshot_0,com.keepprep.comptia,https://play-lh.googleusercontent.com/hReFwXQ7xVwNklQuxKNjBe1h3G72Dmj8O7KFVPcy8CI_JV_BD86BouU-NyPOvbMp0Eh48z4NgAQ3sMgozOsb0w,"""Pass Your CompTia A+ Exam: Easy Prep, Easy to Pass!"""
com.keepprep.comptia_screenshot_1,com.keepprep.comptia,https://play-lh.googleusercontent.com/LeF_Y3DYCFAYpdYZwwRpMyRAd8frHQGcJl_vVJRZ1uVXdd5g3D8vhI1twmup1XpzyXA,"This mobile app offers over 1,600+ educational quizzes, including various question types, exercises, progress indicators, learning modules, audio practice, and streak tracking."
com.keepprep.comptia_screenshot_2,com.keepprep.comptia,https://play-lh.googleusercontent.com/9A0lgyMhnV7hsyb1m_4Mqm2pQm6S6AUTGizdHkwCNTOUQZGXjjUAKJwCZPCzkecPrJkR,"Customizable quiz creation, anytime, anywhere access."
com.kopykitab.ies_screenshot_0,com.kopykitab.ies,https://play-lh.googleusercontent.com/iDTR_paxYCBQQx0X_m490PMeS3Y2-ljqepFU2t7afhNKZuSas5UPraqXdyvFAgT2wdc,"Library view with educational content, progress indicators, and quiz types."
com.kopykitab.ies_screenshot_1,com.kopykitab.ies,https://play-lh.googleusercontent.com/dQ-ggXTyZEqB6ZU-BL9BkH7DNGCHvfzXUJlIy0zg3OYoh5Q03GMQtVtX8S2xmL8Vv7R_,"This mobile app offers a library view with various educational tools, including quizzes, exercises, progress indicators, learning modules, audio practice, and streak tracking."
com.kopykitab.ies_screenshot_2,com.kopykitab.ies,https://play-lh.googleusercontent.com/fLAIXQNsvQ3X8FTriNrQHqSFL9s5tolM0q6qY_1zFvcCc2q7uxqwSajm2gBrF9Xh1g,"This mobile app offers a variety of educational tools for preparation, including a library with multiple options for test preparation, a sync library for last synced time, and a personalized account with options for storing, cart, scorecard, and notifications."
com.ma.ld.dict.engg_screenshot_0,com.ma.ld.dict.engg,https://play-lh.googleusercontent.com/WAMGj4faUY-47hFyfkLMP_t4ekMMPhv6hlfiMPm_XSxWX8qPlP9EVqe3m1y4pGrTOg,"Learn basic engineering concepts with quizzes, categories, and more from EduBank."
com.ma.ld.dict.engg_screenshot_1,com.ma.ld.dict.engg,https://play-lh.googleusercontent.com/BdXTKcYifNPUHdyqEwAIK65ZiRGI1QMBmrph1UH67Le9qBMFdaTrlBigI2BMAdcTHbU,"The app offers various categories for learning engineering fundamentals, including devices, hardware, software, hydraulics, automobile engineering, aluminum and metals, principles and standards, tools and technology, networking, units and measurements, and software engineering."
com.ma.ld.dict.engg_screenshot_2,com.ma.ld.dict.engg,https://play-lh.googleusercontent.com/VJxUpxiIgTwvyem4rdqkwlc6JB3tN9AVsrFtemeOtKUQq8N72RtRvatrjQLyI-bKxg,"This mobile app provides a searchable database of engineering terms, categorized under Basic Engineering Devices, Hardware, and Software. It includes a search bar, a list of terms, and a progress indicator for users to track their knowledge."
com.bimiboo.kids.doctor.games_screenshot_0,com.bimiboo.kids.doctor.games,https://play-lh.googleusercontent.com/5T8HgWDvaospK4YpEkHFmSdrzQo8dm8SkkgjviDV5ti_JOOrzIF2NXeRdXqJU6XN_4J9,"A fun, educational game for kids, where they can treat, play, and explore with a panda character."
com.bimiboo.kids.doctor.games_screenshot_1,com.bimiboo.kids.doctor.games,https://play-lh.googleusercontent.com/akj4HrPPnM5nP75Sbw0ZVIvwB9ewjtwt440OGGxnwPsNp1yVD_FvW2_cdpEAjUMMbcvr,"Educational puzzle game with medical tools, bird, and bear characters."
com.bimiboo.kids.doctor.games_screenshot_2,com.bimiboo.kids.doctor.games,https://play-lh.googleusercontent.com/UVdCqbfVnsMaDdrIyeG_ykCBjANID5ogp1P-wFp_5OoZve0sAOUrjrRvhxEg5pjiFg,"""Baby Doctor: Develop Cognitive Skills"""
com.appslux.math_screenshot_0,com.appslux.math,https://play-lh.googleusercontent.com/VTanngXsWFqzHn70BzU9l5bCNdNs4x6YvKpbRocbpOtFfVLxsF71hFOiFyY9rVDX_zE,"Snap a photo, get the solution for math problems."
com.appslux.math_screenshot_1,com.appslux.math,https://play-lh.googleusercontent.com/DDvoasYZGbcUe63aKplJIEOiyQX7qPPkIM8RELOF6XkeBhqOVPE9xj_ETfLeaD-RIyW-,This mobile app offers instant math solutions with step-by-step explanations.
com.appslux.math_screenshot_2,com.appslux.math,https://play-lh.googleusercontent.com/5EhEQjg2J4cXn2-my1ccnLjWRlm3KnoZ43VzzMZ8X6TwosrGWcOQ_Gv0X5iw5djqz80,"This mobile app offers step-by-step explanations for solving math problems, including solving steps, quizzes, exercises, progress indicators, learning modules, audio practice, and streak tracking."
com.rednucifera.gkquizenglish_screenshot_0,com.rednucifera.gkquizenglish,https://play-lh.googleusercontent.com/ueA2DwBPjEYTwXYxbtlKtrpWwi2Cy0f5BnJ5JKZQd-SRmYoPDdi_gcptc134hpUkMLPt,"This mobile app offers a quiz-based learning experience, with various levels and achievements to track progress."
com.rednucifera.gkquizenglish_screenshot_1,com.rednucifera.gkquizenglish,https://play-lh.googleusercontent.com/lUkYJseQKGrwZQp45OIafgXPT8GpYxmMdW8t5-gxqZb6lDgpQjGzHko0UGu9EsWlV-o,"Earnings, achievements, reset levels, progress tracking."
com.rednucifera.gkquizenglish_screenshot_2,com.rednucifera.gkquizenglish,https://play-lh.googleusercontent.com/t9Y-_jbd1EwO2jQ6GeQ8megVHcJ5lKMy5ZUbr_cuVtwIJZ_QQDdtxlcr10Nf3lXNzlsB,Educational Quiz App: Learn Arabic with Multiple Choice Questions
air.UjiCobaSach_screenshot_0,air.UjiCobaSach,https://play-lh.googleusercontent.com/DDreZi0ZHjC2qZ7v80S6a94VtWKAB5lXNwLYE9GVrD4jYzKWn0NgIQgCJQonzMZiOw,"""Mobile V-Lab: Experimentation and Learning App"""
air.UjiCobaSach_screenshot_1,air.UjiCobaSach,https://play-lh.googleusercontent.com/TVq5bpl97hdkz623oJNF770r-6EbuhK_fFKq8bNUumLRq6E6_JknWPVg0bIRTGLmGIY,"Main functional features include: 
- Penguat (Target)
- Materi (Materials)
- Praktikum (Practices)
- Kuis (Quizzes)"
air.UjiCobaSach_screenshot_2,air.UjiCobaSach,https://play-lh.googleusercontent.com/KQwRXtFMtauqaTEZYJ3oTjbSBkOWj7gvaXknjDm_nZdLLm8BV_wCXrNdGw2uW9U5MPU,"This mobile app offers educational tools for learning biology, including quizzes, exercises, progress indicators, and learning modules."
com.zelianko.spacenews_screenshot_0,com.zelianko.spacenews,https://play-lh.googleusercontent.com/MPn9uBAsbsq5RdQzFXVMWOvSBhg9SwK2pa6370ZYf2-C_AbFRhj6MVKzqMiKGrjKXqys,"""NASA Photo: Daily Space News and Amazing Photos"""
com.zelianko.spacenews_screenshot_1,com.zelianko.spacenews,https://play-lh.googleusercontent.com/L6AV1mKkFkhK0D-kM6T-rEdjFYDmDh3iWfp70dGB_QrXRNKCB1viV6Id-OcHrgjG8A,"""Space News App: Explore celestial wonders, learn about cosmic phenomena, and stay updated on space exploration."""
com.zelianko.spacenews_screenshot_2,com.zelianko.spacenews,https://play-lh.googleusercontent.com/kfrQAcCsAFlhunlvAT1FuzSRbDDUnY4jdExYZbl-FUPj0SwBceidwX2pRNjoWsXcFh0,"""Space News app provides daily updates on space exploration, including latest missions, discoveries, and news."""
com.loreapps.worldgk_screenshot_0,com.loreapps.worldgk,https://play-lh.googleusercontent.com/51BI6-QpqjYOhZNxo2THFq_7oaYgPQpIvAjeHuBsSIjN2UGWVF1k9GqJbjcFD4ty1g,"""World General Knowledge Book in English"" app offers language selection, quiz types, progress indicators, learning modules, audio practice, and streak tracking."
com.loreapps.worldgk_screenshot_1,com.loreapps.worldgk,https://play-lh.googleusercontent.com/KuPH27n1maBEbehtmdSu2V7PU-AoUMJUEgYMylnxs-yHdCF-T5v-3a3Tug2TIcvbweo,"World General Knowledge - Learn about various topics like religions, festivals, statistics, and more."
com.loreapps.worldgk_screenshot_2,com.loreapps.worldgk,https://play-lh.googleusercontent.com/bCJz5_uHz3tXZBG98LxDX9fixYHCaM8SDJyeoC9jo9BKIYLWZjscVV9Gruf_NS8YLoDO,"World General Knowledge - Learn Geography, History, Culture, and More"
com.karamba.labs.et_screenshot_0,com.karamba.labs.et,https://play-lh.googleusercontent.com/pQ5xHw6k29FI0vTc8XH1XJv42GQweMKpbZePzXPVB-8u_dlFIEyJDeOy1Wo-nui8Hw,"English Exercises and Test app offers quizzes, exercises, and progress tracking."
com.karamba.labs.et_screenshot_1,com.karamba.labs.et,https://play-lh.googleusercontent.com/C-Jf9rzxE-oEMKzoPA-khvku-D_2-wF9-MRMQ4s__Jtq_UzSYs1341Z7Kx_cQAvHslg,Quiz app with fruit categories and incorrect answer feedback.
com.karamba.labs.et_screenshot_2,com.karamba.labs.et,https://play-lh.googleusercontent.com/3G7de2j1zmqdehrJJL4VmV0KKL36diQxjzZo-rZQXO7Sj3V1MBmPAT2gT8Z_slQd9Q,"This mobile app features a quiz game with categories like ""tomato,"" ""carrot,"" ""radish,"" and ""olive."""
com.english.vivoapp.grammar.grammaren2_screenshot_0,com.english.vivoapp.grammar.grammaren2,https://play-lh.googleusercontent.com/pRzvB-jRrdZO-GOMSeNcyMMtMbBVxw134HBUinoIPtu_jN-4V50_8etUejdDa6fexg,"This mobile app offers 120+ grammar topics, including Nouns and Articles, Possessives and Pronouns, Prepositions, Adjectives and Adverbs, Present Tenses, Past Tenses, Present Perfect, and Future Forms."
com.english.vivoapp.grammar.grammaren2_screenshot_1,com.english.vivoapp.grammar.grammaren2,https://play-lh.googleusercontent.com/oM733RSNqPW7SQ8LsRzhIMe6gWiI8WKFylyKVgqfdASv5V6yzXdMrHskvRzE9tLiUKA,"This mobile app offers a variety of exercises, including quizzes and word problems, to help users practice and improve their English language skills."
com.english.vivoapp.grammar.grammaren2_screenshot_2,com.english.vivoapp.grammar.grammaren2,https://play-lh.googleusercontent.com/lgO89pLmWAo2YNzeU6AlDUB2oxyGjUBkyMs0YCs9yiDsB3Nayswp5Uo1ux9SdQq1Ug,"This mobile app offers clear and simple explanations for adverbs and word order, with quizzes and exercises to enhance learning."
iz.com.baby.panda.preschool.kids.learning.toddler.town.games_screenshot_0,iz.com.baby.panda.preschool.kids.learning.toddler.town.games,https://play-lh.googleusercontent.com/Qp-2V1h8BxxShXITlpxj6eOAdR76WQHX29chov1BJDgFYPkFzgN9yUSpFOo2SRRb4LU,Educational ABC game app with a panda character teaching letters.
iz.com.baby.panda.preschool.kids.learning.toddler.town.games_screenshot_1,iz.com.baby.panda.preschool.kids.learning.toddler.town.games,https://play-lh.googleusercontent.com/JR3wDBKBJ82Qxlgz7jGZn2UAwfPBgR50ENP33TX77Q3qzjNEoEu8UPgqUXASmTY7hg,Cooking Games: Fun and Educational for Kids
iz.com.baby.panda.preschool.kids.learning.toddler.town.games_screenshot_2,iz.com.baby.panda.preschool.kids.learning.toddler.town.games,https://play-lh.googleusercontent.com/qffrdBtAm6hUlAMaQ-NaIri_vkSxZldONUnv1STClG9jG5lFSLlqnQ5ErVEZH861aOE,Balloon Popping: Fun educational game for kids
com.rvappstudios.kids.coloring.book.color.painting_screenshot_0,com.rvappstudios.kids.coloring.book.color.painting,https://play-lh.googleusercontent.com/Qv3LMRDdqAIXsgNDFQVT2h9FcuxTWCyzr_H5K9K0j8Tx1h88ea2YZGKAvMzRff2GbY8,"Coloring app with over 250 pages, featuring dinosaurs and other fun illustrations."
